stock_code,name,name_abbr,tax_code,industry_code,company_type,industry
4562,穎漢科技股份有限公司,穎漢,28919500,5,上市,電機機械
4166,友霖生技醫藥股份有限公司,友霖,28924399,22,興櫃,生技醫療業
6485,點序科技股份有限公司,點序,28927852,24,上櫃,半導體業
5299,杰力科技股份有限公司,杰力,28935446,24,上櫃,半導體業
7452,乂迪生科技股份有限公司,乂迪生,28936959,20,公開發行,其他
5230,雷笛克光學股份有限公司,雷笛克光學,28951775,26,上櫃,光電業
2724,富驛酒店集團有限公司,富驛-KY,28982799,16,上櫃,觀光事業
3664,安瑞科技股份有限公司,安瑞-KY,28984305,27,上櫃,通信網路業
4930,燦星網通股份有限公司,燦星網,28986660,6,上市,電器電纜
5872,匯豐(台灣)商業銀行股份有限公司,匯豐台灣,28990720,17,公開發行,金融保險
3703,欣陸投資控股股份有限公司,欣陸,28993629,14,上市,建材營造
4139,馬光保健控股股份有限公司,馬光-KY,28993894,22,上櫃,生技醫療業
5543,桓鼎股份有限公司,桓鼎-KY,28994275,14,上櫃,建材營造
6443,元晶太陽能科技股份有限公司,元晶,28997300,26,上市,光電業
3704,合勤投資控股股份有限公司,合勤控,28999503,27,上市,通信網路業
7575,安美得生醫股份有限公司,安美得,29045104,22,興櫃,生技醫療業
6565,物聯智慧股份有限公司,物聯,29045478,36,興櫃,數位雲端
6917,竟天生物科技股份有限公司,竟天,29046271,22,興櫃,生技醫療業
8431,匯鑽科技股份有限公司,匯鑽科,29061764,31,上櫃,其他電子業
6599,普達系統股份有限公司,普達系統,29069127,25,興櫃,電腦及週邊設備業
2947,振宇五金股份有限公司,振宇五金,29092696,38,上櫃,居家生活
4743,合一生技股份有限公司,合一,29108260,22,上櫃,生技醫療業
4192,杏國新藥股份有限公司,杏國,29118865,22,上櫃,生技醫療業
6639,源大環能股份有限公司,源大環能,29120948,23,興櫃,油電燃氣業
6756,威鋒電子股份有限公司,威鋒電子,29125676,24,上市,半導體業
2736,富野大飯店股份有限公司,富野,29129201,16,上櫃,觀光事業
6995,野獸國股份有限公司,野獸國,29133182,20,公開發行,其他
6569,醫揚科技股份有限公司,醫揚,29135647,22,上櫃,生技醫療業
6473,美賣科技股份有限公司,美賣*,29150415,36,興櫃,數位雲端
4540,全球傳動科技股份有限公司,全球傳動,29168533,5,上市,電機機械
6922,宸曜科技股份有限公司,宸曜,29169532,25,興櫃,電腦及週邊設備業
6483,原創生醫股份有限公司,原創生醫,29184891,7,公開發行,化學生技醫療
3711,日月光投資控股股份有限公司,日月光投控,29187308,24,上市,半導體業
1531,高林股份有限公司,高林股,29538509,5,上市,電機機械
4420,光明絲織廠股份有限公司,光明,29576307,4,上櫃,紡織纖維
1767,陽明山瓦斯股份有限公司,陽瓦,29705246,7,公開發行,化學生技醫療
2002,中國鋼鐵股份有限公司,中鋼,30414175,10,上市,鋼鐵工業
2457,飛宏科技股份有限公司,飛宏,30435973,28,上市,電子零組件業
2064,晉椿工業股份有限公司,晉椿,30826319,10,上櫃,鋼鐵工業
8929,富堡工業股份有限公司,富堡,30851864,20,上櫃,其他
5301,寶得利國際股份有限公司,寶得利,30866141,16,上櫃,觀光事業
3060,銘異科技股份有限公司,銘異,30897480,25,上市,電腦及週邊設備業
9934,成霖企業股份有限公司,成霖,30899261,38,上市,居家生活
2520,冠德建設股份有限公司,冠德,30900892,14,上市,建材營造
3583,辛耘企業股份有限公司,辛耘,30901647,24,上市,半導體業
6691,洋基工程股份有限公司,洋基工程,30921756,31,上市,其他電子業
6791,虎門科技股份有限公司,虎門科技,30921876,30,上櫃,資訊服務業
3029,零壹科技股份有限公司,零壹,30922431,30,上市,資訊服務業
2493,揚博科技股份有限公司,揚博,30929883,28,上市,電子零組件業
2397,友通資訊股份有限公司,友通,30950652,25,上市,電腦及週邊設備業
2368,金像電子(股)公司,金像電,30955404,28,上市,電子零組件業
6905,榮福股份有限公司,榮福,30974465,20,公開發行,其他
6140,訊達電腦股份有限公司,訊達電腦,30990747,30,上櫃,資訊服務業
3206,志豐電子股份有限公司,志豐,31109687,28,上櫃,電子零組件業
2065,世豐螺絲股份有限公司,世豐,31213886,10,上櫃,鋼鐵工業
2427,三商電腦股份有限公司,三商電,31275691,30,上市,資訊服務業
3002,歐格電子股份有限公司,歐格,31306250,25,上市,電腦及週邊設備業
5227,蓋曼立凱電能科技(股)公司,立凱-KY,31604336,28,上櫃,電子零組件業
5215,科嘉(開曼)股份有限公司,科嘉-KY,31618486,25,上市,電腦及週邊設備業
3661,世芯電子股份有限公司,世芯-KY,31659649,24,上市,半導體業
3673,"TPK Holding Co., Ltd.",TPK-KY,31805657,26,上市,光電業
2923,鼎固控股有限公司,鼎固-KY,31896684,14,上市,建材營造
4977,眾達科技股份有限公司,眾達-KY,31922986,27,上市,通信網路業
4157,太景醫藥研發控股股份有限公司,太景*-KY,31982484,22,上櫃,生技醫療業
1513,中興電工機械股份有限公司,中興電,33029464,5,上市,電機機械
1904,正隆股份有限公司,正隆,33085508,9,上市,造紙工業
8916,光隆實業股份有限公司,光隆,33111800,20,上櫃,其他
1456,怡華實業股份有限公司,怡華,33144175,14,上市,建材營造
4142,國光生物科技股份有限公司,國光生,33259508,22,上市,生技醫療業
1519,華城電機股份有限公司,華城,33284077,5,上市,電機機械
9944,新麗企業股份有限公司,新麗,33375909,20,上市,其他
9906,欣巴巴事業股份有限公司,欣巴巴,33428716,14,上市,建材營造
1459,聯發紡織纖維股份有限公司,聯發,33653494,4,上市,紡織纖維
3027,盛達電業股份有限公司,盛達,33659498,27,上市,通信網路業
9918,欣欣天然氣股份有限公司,欣天然,33665843,23,上市,油電燃氣業
1465,偉全實業股份有限公司,偉全,33700601,4,上市,紡織纖維
5460,同協電子股份有限公司,同協,33701355,28,上櫃,電子零組件業
3095,及成企業股份有限公司,及成,33724081,27,上櫃,通信網路業
8906,花王企業股份有限公司,花王,33742362,20,上櫃,其他
2477,美隆工業股份有限公司,美隆電,33750329,31,上市,其他電子業
5443,均豪精密工業股份有限公司,均豪,33838628,26,上櫃,光電業
2611,志信國際股份有限公司,志信,33853232,15,上市,航運業
1447,力鵬企業股份有限公司,力鵬,33955322,4,上市,紡織纖維
2616,山隆通運股份有限公司,山隆,33983853,23,上市,油電燃氣業
6230,尼得科超眾科技股份有限公司,尼得科超眾,34005476,25,上市,電腦及週邊設備業
2032,新鋼工業股份有限公司,新鋼,34008635,10,上市,鋼鐵工業
2308,台達電子工業股份有限公司,台達電,34051920,28,上市,電子零組件業
4609,唐鋒實業股份有限公司,唐鋒,34097236,38,上櫃,居家生活
1236,宏亞食品股份有限公司,宏亞,34106066,2,上市,食品工業
3322,建舜電子製造股份有限公司,建舜電,34145259,28,上櫃,電子零組件業
1808,潤隆建設股份有限公司,潤隆,34149369,14,上市,建材營造
6164,華興電子工業股份有限公司,華興,34168978,26,上市,光電業
1909,榮成紙業股份有限公司,榮成,34202841,9,上市,造紙工業
1529,樂事綠能科技股份有限公司,樂事綠能,34211074,5,上市,電機機械
2375,凱美電機股份有限公司,凱美,34230543,28,上市,電子零組件業
6276,安鈦克科技股份有限公司,安鈦克,34235759,25,上櫃,電腦及週邊設備業
1732,毛寶股份有限公司,毛寶,34245356,21,上市,化學工業
1613,台一國際股份有限公司,台一,34284955,6,公開發行,電器電纜
5425,台灣半導體股份有限公司,台半,34286449,24,上櫃,半導體業
2543,皇昌營造股份有限公司,皇昌,34342717,14,上市,建材營造
2466,冠西電子企業股份有限公司,冠西電,34348590,26,上市,光電業
2390,云辰電子開發股份有限公司,云辰,34412092,31,上市,其他電子業
6835,圓裕企業股份有限公司,圓裕,34417836,28,上市,電子零組件業
3031,佰鴻工業股份有限公司,佰鴻,34452164,26,上市,光電業
6943,明緯企業股份有限公司,明緯企業,34491075,13,公開發行,電子工業
2393,億光電子工業股份有限公司,億光,34516147,26,上市,光電業
1626,艾美特(開曼)國際有限公司,艾美特-KY,34995738,6,上市,電器電纜
1213,大西洋飲料股份有限公司,大飲,35012903,2,上市,食品工業
6935,王子製藥股份有限公司,王子製藥,35048803,2,興櫃,食品工業
1408,中興紡織廠股份有限公司,中興紡織,35082604,4,公開發行,紡織纖維
4711,永純化學工業股份有限公司,永純,35108702,21,上櫃,化學工業
1525,江申工業股份有限公司,江申,35129100,12,上市,汽車工業
5356,協益電子股份有限公司,協益,35229109,25,上櫃,電腦及週邊設備業
1410,南洋染整股份有限公司,南染,35286207,4,上市,紡織纖維
6606,建德工業股份有限公司,建德工業,35309102,5,上市,電機機械
5383,金利精密工業股份有限公司,金利,35317291,31,上櫃,其他電子業
8996,高力熱處理工業股份有限公司,高力,35319185,5,上市,電機機械
5426,振發實業股份有限公司,振發,35320697,25,上櫃,電腦及週邊設備業
4747,強生化學製藥廠股份有限公司,強生製藥,35348007,22,上櫃,生技醫療業
6235,華孚科技股份有限公司,華孚,35383165,25,上市,電腦及週邊設備業
1605,華新麗華股份有限公司,華新,35412204,6,上市,電器電纜
3376,新日興股份有限公司,新日興,35424073,28,上市,電子零組件業
9926,新海瓦斯股份有限公司,新海,35433242,23,上市,油電燃氣業
1437,勤益投資控股股份有限公司,勤益控,35535607,20,上市,其他
2431,聯昌電子企業股份有限公司,聯昌,35568331,28,上市,電子零組件業
2031,新光鋼鐵股份有限公司,新光鋼,35836625,10,上市,鋼鐵工業
2486,一詮精密工業股份有限公司,一詮,35866232,26,上市,光電業
1603,中華電線電纜股份有限公司,華電,35882520,6,上市,電器電纜
1476,儒鴻企業股份有限公司,儒鴻,35884479,4,上市,紡織纖維
8932,智通科創股份有限公司,智通,35892013,20,上櫃,其他
4306,炎洲股份有限公司,炎洲,35894259,3,上市,塑膠工業
6843,進典工業股份有限公司,進典,35924015,5,上櫃,電機機械
4565,宏偉電機工業股份有限公司,宏偉,35945095,5,興櫃,電機機械
1582,信錦企業股份有限公司,信錦,35966577,28,上市,電子零組件業
3679,新至陞科技股份有限公司,新至陞,36011776,28,上市,電子零組件業
3498,陽程科技股份有限公司,陽程,36049822,31,上櫃,其他電子業
4770,上品綜合工業股份有限公司,上品,36075449,21,上市,化學工業
6108,競國實業股份有限公司,競國,36084833,28,上市,電子零組件業
4533,協易機械工業股份有限公司,協易機,36096704,5,上櫃,電機機械
1468,昶和纖維興業股份有限公司,昶和,36123364,4,上市,紡織纖維
4530,宏易創新國際股份有限公司,宏易,36243760,16,上櫃,觀光事業
1570,力肯實業股份有限公司,力肯,36253534,5,上櫃,電機機械
6584,南俊國際股份有限公司,南俊國際,36268804,28,上櫃,電子零組件業
5465,富驊企業股份有限公司,富驊,36270626,25,上櫃,電腦及週邊設備業
3463,宏塑工業股份有限公司,宏塑,36319254,13,公開發行,電子工業
1111,欣欣水泥企業股份有限公司,欣欣水泥,36513594,1,公開發行,水泥工業
1215,台灣卜蜂企業股份有限公司,卜蜂,36514783,2,上市,食品工業
2549,遠揚建設股份有限公司,遠揚建設,36538005,14,公開發行,建材營造
000218,亞東證券股份有限公司,亞東證券,36552651,XX,公開發行,管理股票
5906,台南生活(開曼)股份有限公司,台南-KY,36855058,18,上市,貿易百貨
8429,金麗集團控股有限公司,金麗-KY,36986397,18,上市,貿易百貨
1340,勝悅新材料有限公司,勝悅-KY,37722768,3,上市,塑膠工業
5225,東科控股股份有限公司,東科-KY,37750975,31,上市,其他電子業
1256,鮮活控股股份有限公司,鮮活果汁-KY,37759808,2,上市,食品工業
3058,立德電子股份有限公司,立德,38019280,28,上市,電子零組件業
8171,天宇工業股份有限公司,天宇,38426929,35,上櫃,綠能環保
2482,連宇股份有限公司,連宇,38430938,31,上市,其他電子業
6248,沛波鋼鐵股份有限公司,沛波,38432767,10,上櫃,鋼鐵工業
4137,麗豐股份有限公司,麗豐-KY,38488868,22,上市,生技醫療業
5276,達輝股份有限公司,達輝-KY,38547064,20,上櫃,其他
5288,開曼商豐祥控股股份有限公司,豐祥-KY,38582821,5,上市,電機機械
4991,環宇通訊半導體控股股份有限公司,環宇-KY,38612141,24,上櫃,半導體業
2726,雅茗天地股份有限公司,雅茗-KY,38634004,16,上櫃,觀光事業
6451,訊芯科技控股股份有限公司,訊芯-KY,38649225,24,上市,半導體業
2115,六暉控股股份有限公司,六暉-KY,38773146,12,上市,汽車工業
2613,中國貨櫃運輸股份有限公司,中櫃,39014517,15,上市,航運業
3202,樺晟電子股份有限公司,樺晟,39607700,28,上櫃,電子零組件業
2723,開曼美食達人股份有限公司,美食-KY,39682101,16,上市,觀光事業
9802,鈺齊國際股份有限公司,鈺齊-KY,39737838,37,上市,運動休閒
4971,英特磊科技股份有限公司,IET-KY,39954594,24,上櫃,半導體業
1108,幸福水泥股份有限公司,幸福,40601248,1,上市,水泥工業
6753,龍德造船工業股份有限公司,龍德造船,40607762,15,上市,航運業
1589,永冠能源科技集團有限公司,永冠-KY,41048746,5,上市,電機機械
1592,英瑞國際股份有限公司,英瑞-KY,41134952,12,公開發行,汽車工業
5284,經寶精密控股股份有限公司,jpp-KY,41173259,20,上市,其他
6431,光麗生技控股股份有限公司,光麗-KY,41181265,22,上市,生技醫療業
4804,大略國際控股有限公司,大略-KY,41244424,16,上櫃,觀光事業
6456,GIS Holding Limited,GIS-KY,41420316,26,上市,光電業
8437,大地幼教股份有限公司,大地-KY,41421434,20,上櫃,其他
1734,杏輝藥品工業股份有限公司,杏輝,42042734,22,上市,生技醫療業
2236,百達精密工業股份有限公司,百達-KY,42299452,12,上市,汽車工業
4557,永新控股股份有限公司,永新-KY,42323896,12,上市,汽車工業
4763,濟南大自然新材料股份有限公司,材料-KY,42328858,21,上市,化學工業
6514,芮特科技股份有限公司,芮特-KY,42332136,27,上櫃,通信網路業
6733,博晟生醫股份有限公司,博晟生醫,42404010,22,上櫃,生技醫療業
6591,動力科技股份有限公司,動力-KY,42461124,25,上市,電腦及週邊設備業
4807,日成控股股份有限公司,日成-KY,42485651,18,上市,貿易百貨
6617,共信醫藥科技控股股份有限公司,共信-KY,42486336,22,興櫃,生技醫療業
4148,全宇生技控股有限公司,全宇生技-KY,42527358,22,上市,生技醫療業
6598,Applied BioCode Corporation,ABC-KY,42545659,22,上市,生技醫療業
2755,揚秦國際企業股份有限公司,揚秦,42591908,16,上櫃,觀光事業
4585,達明機器人股份有限公司,達明,42643271,5,公開發行,電機機械
6955,邦睿生技股份有限公司,邦睿生技,42686138,22,興櫃,生技醫療業
2751,王座國際餐飲股份有限公司,王座,42756204,16,興櫃,觀光事業
6847,普瑞博生技股份有限公司,普瑞博,42770331,22,興櫃,生技醫療業
6864,元樟生物科技股份有限公司,元樟生技,42814751,22,興櫃,生技醫療業
6775,穎台科技股份有限公司,穎台科技,42821900,26,興櫃,光電業
6869,雲豹能源科技股份有限公司,雲豹能源-創,42852207,35,上市,綠能環保
7607,通用幹細胞股份有限公司,通用幹細胞*-新,42893208,22,興櫃,生技醫療業
1452,宏益纖維工業股份有限公司,宏益,43121481,4,上市,紡織纖維
1612,宏泰電工股份有限公司,宏泰,43125162,6,上市,電器電纜
1740,欣桃天然氣股份有限公司,欣桃天然,43147546,7,公開發行,化學生技醫療
4114,健喬信元醫藥生技股份有限公司,健喬,43199950,22,上櫃,生技醫療業
1770,信東生技股份有限公司,信東生技,43211700,7,公開發行,化學生技醫療
3708,上緯國際投資控股股份有限公司,上緯投控,43238308,35,上市,綠能環保
8134,泰山電子股份有限公司,泰山電子,43245671,13,公開發行,電子工業
1455,集盛實業股份有限公司,集盛,43295237,4,上市,紡織纖維
6204,台灣艾華電子工業股份有限公司,艾華,43408984,28,上櫃,電子零組件業
9968,台灣華歌爾股份有限公司,華歌爾,43409251,20,公開發行,其他
1416,廣豐實業股份有限公司,廣豐,43434316,20,上市,其他
2024,志聯工業股份有限公司,志聯,43633504,10,上市,鋼鐵工業
4712,福格創新股份有限公司,福格創新,43696296,2,上櫃,食品工業
2612,中國航運股份有限公司,中航,43778070,15,上市,航運業
1785,光洋應用材料科技股份有限公司,光洋科,43787872,31,上櫃,其他電子業
6696,仁新醫藥股份有限公司,仁新,43814765,22,興櫃,生技醫療業
2355,敬鵬工業股份有限公司,敬鵬,43816068,28,上市,電子零組件業
8287,英格爾科技股份有限公司,英格爾,43869091,13,公開發行,電子工業
2546,根基營造股份有限公司,根基,43876760,14,上市,建材營造
6114,久威國際股份有限公司,久威,43880075,28,上櫃,電子零組件業
5488,松普科技股份有限公司,松普,43900488,28,上櫃,電子零組件業
5014,建錩實業股份有限公司,建錩,43912787,10,上櫃,鋼鐵工業
3167,大量科技股份有限公司,大量,43938484,5,上市,電機機械
5321,美而快國際股份有限公司,美而快,44043132,36,上櫃,數位雲端
6609,台灣瀧澤科技股份有限公司,瀧澤科,44549792,5,上櫃,電機機械
2020,美亞鋼管廠股份有限公司,美亞,44680700,10,上市,鋼鐵工業
2102,泰豐輪胎股份有限公司,泰豐,44721408,11,上市,橡膠工業
2415,錩新科技股份有限公司,錩新,44913118,28,上市,電子零組件業
1538,正峰工業股份有限公司,正峰,44947686,5,上市,電機機械
3024,憶聲電子股份有限公司,憶聲,44955117,26,上市,光電業
3236,千如電機工業股份有限公司,千如,45011782,28,上櫃,電子零組件業
6194,育富電子股份有限公司,育富,45082694,28,上櫃,電子零組件業
2252,為昇科科技股份有限公司,為昇科,45127518,31,興櫃,其他電子業
4909,新復興微波通訊股份有限公司,新復興,45163295,27,上櫃,通信網路業
6210,慶生電子股份有限公司,慶生,45190379,28,上櫃,電子零組件業
6873,泓德能源科技股份有限公司,泓德能源-創,45877096,35,上市,綠能環保
6870,騰雲科技服務股份有限公司,騰雲,45900358,36,上櫃,數位雲端
6220,岳豐科技股份有限公司,岳豐,45911735,28,上櫃,電子零組件業
5515,建國工程股份有限公司,建國,46298200,14,上市,建材營造
2807,渣打國際商業銀行股份有限公司,渣打銀行,46479103,17,公開發行,金融保險
2619,新竹物流股份有限公司,新竹物流,46480100,15,公開發行,航運業
1809,中國製釉股份有限公司,中釉,47056834,8,上市,玻璃陶瓷
1776,展宇科技材料股份有限公司,展宇,47061800,21,上市,化學工業
2606,裕民航運股份有限公司,裕民,47067419,15,上市,航運業
6953,家碩科技股份有限公司,家碩,47086838,24,興櫃,半導體業
6126,信音企業股份有限公司,信音,47122187,28,上櫃,電子零組件業
4111,濟生醫藥生技股份有限公司,濟生,47154259,22,上櫃,生技醫療業
2303,聯華電子股份有限公司,聯電,47217677,24,上市,半導體業
2321,東訊股份有限公司,東訊,47224065,27,上市,通信網路業
2305,全友電腦股份有限公司,全友,47226140,25,上市,電腦及週邊設備業
5483,中美矽晶製品股份有限公司,中美晶,47238650,24,上櫃,半導體業
3419,譁裕實業股份有限公司,譁裕,47250470,27,上市,通信網路業
5516,雙喜營造股份有限公司,雙喜,47254476,14,上櫃,建材營造
2314,台揚科技股份有限公司,台揚,47255762,27,上市,通信網路業
5302,太欣半導體股份有限公司,太欣,47255828,24,上櫃,半導體業
2340,台亞半導體股份有限公司,台亞,47255947,24,上市,半導體業
4117,普生股份有限公司,普生,47299918,22,興櫃,生技醫療業
2239,開曼英利工業股份有限公司,英利-KY,47423487,12,上市,汽車工業
4190,佐登妮絲集團股份有限公司,佐登-KY,47423851,22,上市,生技醫療業
8467,波力環球企業股份有限公司,波力-KY,47442040,37,上市,運動休閒
8488,吉源控股股份有限公司,吉源-KY,47848647,20,上市,其他
1806,冠軍建材股份有限公司,冠軍,49701774,8,上市,玻璃陶瓷
4414,如興股份有限公司,如興,49744324,4,上市,紡織纖維
6525,捷敏股份有限公司,捷敏-KY,49791260,24,上市,半導體業
8466,美吉吉國際股份有限公司,美吉吉-KY,50640945,20,上市,其他
8442,威宏控股股份有限公司,威宏-KY,50684485,20,上市,其他
4560,強信機械科技股份有限公司,強信-KY,50721361,5,上市,電機機械
6794,向榮生醫科技股份有限公司,向榮生技,50753953,22,興櫃,生技醫療業
7610,聯友金屬科技股份有限公司,聯友金屬,50802223,35,興櫃,綠能環保
6841,長佳智能股份有限公司,長佳智能,50824681,22,上櫃,生技醫療業
6839,開陽國際投資控股股份有限公司,開陽投控,50850147,35,興櫃,綠能環保
6798,展逸國際企業股份有限公司,展逸,50858268,37,興櫃,運動休閒
6884,海柏特股份有限公司,海柏特,50872352,30,興櫃,資訊服務業
6986,和迅生命科學股份有限公司,和迅-新,50924393,22,興櫃,生技醫療業
1775,大東樹脂化學股份有限公司,大東樹脂,51008069,7,公開發行,化學生技醫療
2608,嘉里大榮物流股份有限公司,嘉里大榮,51015548,15,上市,航運業
4552,力達控股有限公司,力達-KY,51016510,5,上市,電機機械
1441,大東紡織股份有限公司,大東,51037304,4,上市,紡織纖維
1315,達新工業股份有限公司,達新,51059101,3,上市,塑膠工業
5604,中連誠企業股份有限公司,中連,51125209,20,上櫃,其他
1769,欣中天然氣股份有限公司,欣中公司,51326774,7,公開發行,化學生技醫療
3709,鑫聯大投資控股股份有限公司,鑫聯大投控,51512503,25,上櫃,電腦及週邊設備業
3710,連展投資控股股份有限公司,連展投控,51608205,28,上櫃,電子零組件業
2114,鑫永銓股份有限公司,鑫永銓,51704734,11,上市,橡膠工業
2646,星宇航空股份有限公司,星宇航空,51712072,15,興櫃,航運業
2801,彰化商業銀行股份有限公司,彰銀,51811609,17,上市,金融保險
2812,台中商業銀行股份有限公司,台中銀,51816908,17,上市,金融保險
1712,興農股份有限公司,興農,51911712,21,上市,化學工業
6939,啟弘生物科技股份有限公司,啟弘生技,52209120,22,興櫃,生技醫療業
1536,和大工業股份有限公司,和大,52264848,12,上市,汽車工業
6785,昱展新藥生技股份有限公司,昱展新藥,52310651,22,興櫃,生技醫療業
2948,寶陞國際股份有限公司,寶陞,52330474,38,興櫃,居家生活
1736,喬山健康科技股份有限公司,喬山,52347361,37,上市,運動休閒
1583,程泰機械股份有限公司,程泰,52353530,5,上市,電機機械
2472,立隆電子工業股份有限公司,立隆電,52358985,28,上市,電子零組件業
2439,美律實業股份有限公司,美律,52375605,27,上市,通信網路業
5536,聖暉工程科技股份有限公司,聖暉*,52524653,31,上櫃,其他電子業
8033,雷虎科技股份有限公司,雷虎,52541175,20,上市,其他
3531,先益電子工業股份有限公司,先益,52543363,26,上櫃,光電業
4536,拓凱實業股份有限公司,拓凱,52590175,37,上市,運動休閒
4528,江興鍛壓工業股份有限公司,江興鍛,52604255,5,上櫃,電機機械
1539,巨庭機械股份有限公司,巨庭,52646207,5,上市,電機機械
2483,百容電子股份有限公司,百容,52753108,28,上市,電子零組件業
4553,盛復工業股份有限公司,盛復,52757548,5,興櫃,電機機械
8935,邦泰複合材料股份有限公司,邦泰,52784171,20,上櫃,其他
6038,街口電子支付股份有限公司,街口電支,52799857,17,公開發行,金融保險
3685,元創精密車業股份有限公司,元創精密,52811070,5,上櫃,電機機械
2413,環隆科技股份有限公司,環科,52878846,28,上市,電子零組件業
3441,聯一光電股份有限公司,聯一光電,52888437,26,上櫃,光電業
1540,喬福機械工業股份有限公司,喬福,52903090,5,上市,電機機械
5223,安力國際股份有限公司,安力-KY,53000726,25,上櫃,電腦及週邊設備業
8423,保綠資源股份有限公司,保綠-KY,53003483,35,上櫃,綠能環保
8426,紅木集團有限公司,紅木-KY,53003863,20,上櫃,其他
3705,永信國際投資控股股份有限公司,永信,53004906,22,上市,生技醫療業
8418,捷必勝控股股份有限公司,捷必勝-KY,53008678,20,上櫃,其他
5907,Grand Ocean RetailGroupLimited,大洋-KY,53013068,18,上市,貿易百貨
6573,虹揚發展科技股份有限公司,虹揚-KY,53016234,24,上市,半導體業
5875,星展(台灣)商業銀行股份有限公司,星展銀行,53017509,17,公開發行,金融保險
5880,合作金庫金融控股股份有限公司,合庫金,53021433,17,上市,金融保險
4924,欣厚科技股份有限公司,欣厚-KY,53025260,25,上櫃,電腦及週邊設備業
6812,梭特科技股份有限公司,梭特,53058971,26,興櫃,光電業
6772,錫安生技股份有限公司,錫安生技,53065641,7,公開發行,化學生技醫療
6942,威達高科股份有限公司,威達高,53073939,13,公開發行,電子工業
6979,勝釩科技股份有限公司,勝釩,53078272,13,公開發行,電子工業
7708,全家國際餐飲股份有限公司,全家餐飲,53089762,16,公開發行,觀光事業
6799,來頡科技股份有限公司,來頡,53089904,24,上市,半導體業
6670,復盛應用科技股份有限公司,復盛應用,53091900,37,上市,運動休閒
8432,東生華製藥股份有限公司,東生華,53093421,22,上櫃,生技醫療業
6461,益得生物科技股份有限公司,益得,53104031,22,上櫃,生技醫療業
6579,研揚科技股份有限公司,研揚,53113073,25,上市,電腦及週邊設備業
6542,隆中網絡股份有限公司,隆中,53114404,32,上櫃,文化創意業
6597,立誠光電股份有限公司,立誠,53125710,28,興櫃,電子零組件業
7704,明遠精密科技股份有限公司,明遠精密,53156804,13,公開發行,電子工業
2941,米斯特國際企業股份有限公司,米斯特,53167020,38,興櫃,居家生活
6684,安格科技股份有限公司,安格,53172585,24,上櫃,半導體業
6556,勝品電通股份有限公司,勝品,53184695,26,上櫃,光電業
6640,均華精密工業股份有限公司,均華,53186146,24,上櫃,半導體業
6566,創益生技股份有限公司,創益,53226196,7,公開發行,化學生技醫療
6838,台新藥股份有限公司,台新藥,53273211,22,興櫃,生技醫療業
4768,晶呈科技股份有限公司,晶呈科技,53278617,21,上櫃,化學工業
8492,兔將創意影業股份有限公司,兔將,53313071,20,公開發行,其他
6928,攸泰科技股份有限公司,攸泰科技,53347451,25,興櫃,電腦及週邊設備業
6539,麗彤生醫科技股份有限公司,麗彤,53350764,22,興櫃,生技醫療業
2761,橘焱胡同國際股份有限公司,橘焱胡同,53352952,16,興櫃,觀光事業
2759,咖碼股份有限公司,咖碼,53353122,16,公開發行,觀光事業
6879,大江基因醫學股份有限公司,大江基因,53357669,22,興櫃,生技醫療業
6549,景凱生物科技股份有限公司,景凱,53394159,22,興櫃,生技醫療業
6968,萬達寵物事業股份有限公司,萬達寵物,53416750,38,興櫃,居家生活
2241,艾姆勒科技股份有限公司,艾姆勒,53418357,12,上市,汽車工業
6715,嘉基科技股份有限公司,嘉基,53431627,28,上市,電子零組件業
6563,映智科技股份有限公司,映智,53495662,13,公開發行,電子工業
6720,久昌科技股份有限公司,久昌,53502805,24,興櫃,半導體業
6531,愛普科技股份有限公司,愛普*,53503847,24,上市,半導體業
6580,台睿生物科技股份有限公司,台睿,53529570,22,興櫃,生技醫療業
6618,永虹先進材料股份有限公司,永虹先進,53536761,21,興櫃,化學工業
6878,歐付寶電子支付股份有限公司,歐付寶,53538851,17,興櫃,金融保險
6441,廣錠科技股份有限公司,廣錠,53562649,25,上櫃,電腦及週邊設備業
6780,學習王科技股份有限公司,學習王,53582103,32,興櫃,文化創意業
6643,&#20870;星科技股份有限公司,M31,53621915,24,上櫃,半導體業
1591,英屬開曼群島商駿吉控股(股)公司,駿吉-KY,53650116,5,上櫃,電機機械
6404,中國通訊多媒體集團有限公司,通訊-KY,53661269,30,上櫃,資訊服務業
6901,鑽石生技投資股份有限公司,鑽石投資,53663724,20,上市,其他
1590,亞德客國際集團,亞德客-KY,53666460,5,上市,電機機械
3706,神達投資控股股份有限公司,神達,53677966,25,上市,電腦及週邊設備業
6669,緯穎科技服務股份有限公司,緯穎,53687704,25,上市,電腦及週邊設備業
6936,永鴻國際生技股份有限公司,永鴻生技,53703063,33,興櫃,農業科技業
6615,慧智基因股份有限公司,慧智,53710986,22,上櫃,生技醫療業
6657,華安醫學股份有限公司,華安,53726093,22,上市,生技醫療業
4539,台灣智慧光網股份有限公司,台智網,53729177,5,公開發行,電機機械
6811,宏碁資訊服務股份有限公司,宏碁資訊,53739409,36,上櫃,數位雲端
6902,走著瞧股份有限公司,走著瞧-創,53755364,36,上市,數位雲端
8477,創業家兄弟股份有限公司,創業家,53761823,36,上櫃,數位雲端
4771,望隼科技股份有限公司,望隼,53764125,22,興櫃,生技醫療業
